ang_frequency,study_id,instance,mw_phbv,additive1_type,additive1_percentage_wt,additive2_type,additive2_percentage_wt,hb_ratio_mol,texp,strain_fixed,complex_viscosity,log_complex_viscosity,log_ang_frequency,log_mw
1.60049867576173,6,4,117869.0,reinforcment_and_stiffening_modifiers,9.0,no_additive,0.0,100.0,175.0,1.0,26012.2890596733,4.415178571428569,0.2042553191489351,5.07139959899491
2.16855385825095,6,4,117869.0,reinforcment_and_stiffening_modifiers,9.0,no_additive,0.0,100.0,175.0,1.0,21544.3469003188,4.333333333333332,0.33617021276595604,5.07139959899491
2.79774746328854,6,4,117869.0,reinforcment_and_stiffening_modifiers,9.0,no_additive,0.0,100.0,175.0,1.0,17843.8307484772,4.251488095238095,0.446808510638297,5.07139959899491
3.57430401822105,6,4,117869.0,reinforcment_and_stiffening_modifiers,9.0,no_additive,0.0,100.0,175.0,1.0,15294.0959163771,4.184523809523807,0.553191489361702,5.07139959899491
4.70262583613511,6,4,117869.0,reinforcment_and_stiffening_modifiers,9.0,no_additive,0.0,100.0,175.0,1.0,12032.5352559669,4.0803571428571415,0.6723404255319146,5.07139959899491
6.12680478057331,6,4,117869.0,reinforcment_and_stiffening_modifiers,9.0,no_additive,0.0,100.0,175.0,1.0,10313.1861603009,4.013392857142853,0.787234042553191,5.07139959899491
7.75107076927515,6,4,117869.0,reinforcment_and_stiffening_modifiers,9.0,no_additive,0.0,100.0,175.0,1.0,8839.51773374435,3.946428571428571,0.8893617021276591,5.07139959899491
10.2983099197286,6,4,117869.0,reinforcment_and_stiffening_modifiers,9.0,no_additive,0.0,100.0,175.0,1.0,7196.85673001151,3.8571428571428563,1.0127659574468049,5.07139959899491
13.0284759920612,6,4,117869.0,reinforcment_and_stiffening_modifiers,9.0,no_additive,0.0,100.0,175.0,1.0,6168.48583001798,3.790178571428571,1.1148936170212758,5.07139959899491
16.6447239076338,6,4,117869.0,reinforcment_and_stiffening_modifiers,9.0,no_additive,0.0,100.0,175.0,1.0,5022.1867410566,3.7008928571428568,1.2212765957446785,5.07139959899491
21.8990629460591,6,4,117869.0,reinforcment_and_stiffening_modifiers,9.0,no_additive,0.0,100.0,175.0,1.0,4304.55807446124,3.6339285714285707,1.3404255319148928,5.07139959899491
27.7046833961359,6,4,117869.0,reinforcment_and_stiffening_modifiers,9.0,no_additive,0.0,100.0,175.0,1.0,3565.19536577554,3.552083333333332,1.4425531914893612,5.07139959899491
35.0494212455905,6,4,117869.0,reinforcment_and_stiffening_modifiers,9.0,no_additive,0.0,100.0,175.0,1.0,3003.85227866455,3.477678571428571,1.5446808510638295,5.07139959899491
45.6640543233816,6,4,117869.0,reinforcment_and_stiffening_modifiers,9.0,no_additive,0.0,100.0,175.0,1.0,2530.89314505921,3.4032738095238084,1.6595744680851054,5.07139959899491
59.4933035452358,6,4,117869.0,reinforcment_and_stiffening_modifiers,9.0,no_additive,0.0,100.0,175.0,1.0,2206.73406908459,3.34375,1.774468085106383,5.07139959899491
77.5107076927516,6,4,117869.0,reinforcment_and_stiffening_modifiers,9.0,no_additive,0.0,100.0,175.0,1.0,1924.0935798357,3.28422619047619,1.8893617021276596,5.07139959899491
99.0249611863506,6,4,117869.0,reinforcment_and_stiffening_modifiers,9.0,no_additive,0.0,100.0,175.0,1.0,1621.14338519455,3.209821428571427,1.9957446808510635,5.07139959899491
129.014432943116,6,4,117869.0,reinforcment_and_stiffening_modifiers,9.0,no_additive,0.0,100.0,175.0,1.0,1319.88384813262,3.120535714285712,2.110638297872339,5.07139959899491
163.217212856327,6,4,117869.0,reinforcment_and_stiffening_modifiers,9.0,no_additive,0.0,100.0,175.0,1.0,1150.83193480323,3.0610119047619038,2.2127659574468073,5.07139959899491
212.647153918981,6,4,117869.0,reinforcment_and_stiffening_modifiers,9.0,no_additive,0.0,100.0,175.0,1.0,953.161883234787,2.9791666666666665,2.3276595744680852,5.07139959899491
277.046833961359,6,4,117869.0,reinforcment_and_stiffening_modifiers,9.0,no_additive,0.0,100.0,175.0,1.0,803.085722139151,2.9047619047619047,2.4425531914893615,5.07139959899491
364.50385657305,6,4,117869.0,reinforcment_and_stiffening_modifiers,9.0,no_additive,0.0,100.0,175.0,1.0,676.639182124004,2.830357142857143,2.5617021276595744,5.07139959899491
465.677340897209,6,4,117869.0,reinforcment_and_stiffening_modifiers,9.0,no_additive,0.0,100.0,175.0,1.0,514.410143601545,2.7113095238095237,2.6680851063829785,5.07139959899491
594.933035452358,6,4,117869.0,reinforcment_and_stiffening_modifiers,9.0,no_additive,0.0,100.0,175.0,1.0,433.415822554657,2.636904761904762,2.774468085106383,5.07139959899491
0.06389385337761744,12,1a,607000.0,no_additive,0.0,no_additive,0.0,95.0,200.0,0.1,562700.784734779,5.750277520815529,-1.1945409191902687,5.7831886910752575
0.09238569303174271,12,1a,607000.0,no_additive,0.0,no_additive,0.0,95.0,200.0,0.1,388458.95512551,5.589345137669238,-1.0343952789795963,5.7831886910752575
0.13026604657928553,12,1a,607000.0,no_additive,0.0,no_additive,0.0,95.0,200.0,0.1,227128.0842955,5.356270837876559,-0.8851687669797506,5.7831886910752575
0.19806824430317382,12,1a,607000.0,no_additive,0.0,no_additive,0.0,95.0,200.0,0.1,156797.292987727,5.195338560576475,-0.7031851480323901,5.7831886910752575
0.2912326108109299,12,1a,607000.0,no_additive,0.0,no_additive,0.0,95.0,200.0,0.1,108244.584427281,5.034406177430185,-0.5357599964528439,5.7831886910752575
0.4282179592549278,12,1a,607000.0,no_additive,0.0,no_additive,0.0,95.0,200.0,0.1,79656.4317634235,4.901220848142056,-0.36833512255826406,5.7831886910752575
0.6243816549314687,12,1a,607000.0,no_additive,0.0,no_additive,0.0,95.0,200.0,0.1,59372.444421993,4.773584929625557,-0.2045498655056394,5.7831886910752575
0.9180683348835091,12,1a,607000.0,no_additive,0.0,no_additive,0.0,95.0,200.0,0.1,44822.7312003548,4.651498316034482,-0.03712499161106048,5.7831886910752575
1.327457570408841,12,1a,607000.0,no_additive,0.0,no_additive,0.0,95.0,200.0,0.1,34714.4687925972,4.54051052398667,0.12302064859961048,5.7831886910752575
