temperature,study_id,instance,mw_phbv,additive1_type,additive1_percentage_wt,additive2_type,additive2_percentage_wt,hb_ratio_mol,hv_ratio_mol,storage_modulus,log_storage_modulus,log_mw
95.0,12,2b,607000.0,reinforcment_and_stiffening_modifiers,1.0,no_additive,0.0,95.0,5.0,1759.4927439568,3.2453874801703466,5.7831886910752575
125.0,12,2b,607000.0,reinforcment_and_stiffening_modifiers,1.0,no_additive,0.0,95.0,5.0,1155.39499212353,3.0627304808288747,5.7831886910752575
-80.0,12,3b,607000.0,reinforcment_and_stiffening_modifiers,1.0,no_additive,0.0,95.0,5.0,11456.2023544844,4.059040676110762,5.7831886910752575
-50.0,12,3b,607000.0,reinforcment_and_stiffening_modifiers,1.0,no_additive,0.0,95.0,5.0,11026.44056311,4.042435340792004,5.7831886910752575
-25.0,12,3b,607000.0,reinforcment_and_stiffening_modifiers,1.0,no_additive,0.0,95.0,5.0,10478.4065753226,4.020295245609676,5.7831886910752575
5.0,12,3b,607000.0,reinforcment_and_stiffening_modifiers,1.0,no_additive,0.0,95.0,5.0,6793.6516649548,3.8321032752590236,5.7831886910752575
35.0,12,3b,607000.0,reinforcment_and_stiffening_modifiers,1.0,no_additive,0.0,95.0,5.0,3370.35171704059,3.527675224550716,5.7831886910752575
65.0,12,3b,607000.0,reinforcment_and_stiffening_modifiers,1.0,no_additive,0.0,95.0,5.0,2514.01907608095,3.4003685687378713,5.7831886910752575
95.0,12,3b,607000.0,reinforcment_and_stiffening_modifiers,1.0,no_additive,0.0,95.0,5.0,1923.68035837507,3.2841329106714365,5.7831886910752575
125.0,12,3b,607000.0,reinforcment_and_stiffening_modifiers,1.0,no_additive,0.0,95.0,5.0,1200.42716898224,3.0793358161476325,5.7831886910752575
-80.0,12,4b,607000.0,reinforcment_and_stiffening_modifiers,2.5,no_additive,0.0,95.0,5.0,13869.6821376817,4.142066508122118,5.7831886910752575
-50.0,12,4b,607000.0,reinforcment_and_stiffening_modifiers,2.5,no_additive,0.0,95.0,5.0,12848.6070906655,4.10885604863021,5.7831886910752575
-25.0,12,4b,607000.0,reinforcment_and_stiffening_modifiers,2.5,no_additive,0.0,95.0,5.0,13520.6121527115,4.13099635495815,5.7831886910752575
5.0,12,4b,607000.0,reinforcment_and_stiffening_modifiers,2.5,no_additive,0.0,95.0,5.0,10478.4065753226,4.020295245609676,5.7831886910752575
35.0,12,4b,607000.0,reinforcment_and_stiffening_modifiers,2.5,no_additive,0.0,95.0,5.0,6057.4230070546,3.782287902739575,5.7831886910752575
65.0,12,4b,607000.0,reinforcment_and_stiffening_modifiers,2.5,no_additive,0.0,95.0,5.0,4185.7259196675,3.6217707874348233,5.7831886910752575
95.0,12,4b,607000.0,reinforcment_and_stiffening_modifiers,2.5,no_additive,0.0,95.0,5.0,3501.71138937163,3.5442803487238654,5.7831886910752575
125.0,12,4b,607000.0,reinforcment_and_stiffening_modifiers,2.5,no_additive,0.0,95.0,5.0,2103.18816873455,3.3228781300269143,5.7831886910752575
-80.0,12,5b,607000.0,reinforcment_and_stiffening_modifiers,2.5,no_additive,0.0,95.0,5.0,11026.44056311,4.042435340792004,5.7831886910752575
-50.0,12,5b,607000.0,reinforcment_and_stiffening_modifiers,2.5,no_additive,0.0,95.0,5.0,11311.1169814679,4.053505493955974,5.7831886910752575
-25.0,12,5b,607000.0,reinforcment_and_stiffening_modifiers,2.5,no_additive,0.0,95.0,5.0,10478.4065753226,4.020295245609676,5.7831886910752575
5.0,12,5b,607000.0,reinforcment_and_stiffening_modifiers,2.5,no_additive,0.0,95.0,5.0,6793.6516649548,3.8321032752590236,5.7831886910752575
35.0,12,5b,607000.0,reinforcment_and_stiffening_modifiers,2.5,no_additive,0.0,95.0,5.0,3828.47468031266,3.5830257792249536,5.7831886910752575
65.0,12,5b,607000.0,reinforcment_and_stiffening_modifiers,2.5,no_additive,0.0,95.0,5.0,2929.47434405614,3.466789698867298,5.7831886910752575
95.0,12,5b,607000.0,reinforcment_and_stiffening_modifiers,2.5,no_additive,0.0,95.0,5.0,2389.06895420506,3.3782286847011522,5.7831886910752575
125.0,12,5b,607000.0,reinforcment_and_stiffening_modifiers,2.5,no_additive,0.0,95.0,5.0,1490.84190037802,3.1734315901773513,5.7831886910752575
-24.656155956081,20,1d,280000.0,no_additive,0.0,no_additive,0.0,80.0,20.0,2564.88517193642,3.4090679268315904,5.447158031342219
-4.17211475856545,20,1d,280000.0,no_additive,0.0,no_additive,0.0,80.0,20.0,2402.69830108601,3.380699241299339,5.447158031342219
10.2026483966112,20,1d,280000.0,no_additive,0.0,no_additive,0.0,80.0,20.0,1850.22169360921,3.267223768696402,5.447158031342219
22.7805723263722,20,1d,280000.0,no_additive,0.0,no_additive,0.0,80.0,20.0,1313.06940633011,3.118287682669462,5.447158031342219
38.2334513547612,20,1d,280000.0,no_additive,0.0,no_additive,0.0,80.0,20.0,916.767956770894,2.9622594252594596,5.447158031342219
53.0032822506418,20,1d,280000.0,no_additive,0.0,no_additive,0.0,80.0,20.0,750.550625134483,2.8753799910163877,5.447158031342219
68.8668673876972,20,1d,280000.0,no_additive,0.0,no_additive,0.0,80.0,20.0,599.950527270833,2.778115439351762,5.447158031342219
84.4224229432527,20,1d,280000.0,no_additive,0.0,no_additive,0.0,80.0,20.0,489.744304160697,2.689969393751075,5.447158031342219
98.5918330440962,20,1d,280000.0,no_additive,0.0,no_additive,0.0,80.0,20.0,312.925372157811,2.4954407774044434,5.447158031342219
106.138619480656,20,1d,280000.0,no_additive,0.0,no_additive,0.0,80.0,20.0,208.520582615592,2.319148929694379,5.447158031342219
116.765677056288,20,1d,280000.0,no_additive,0.0,no_additive,0.0,80.0,20.0,100.702326026476,2.00303950202131,5.447158031342219
-24.4664412697103,20,2d,270000.0,no_additive,0.0,no_additive,0.0,95.0,5.0,1459.26288005383,3.1641335352606754,5.431363764158987
-3.98240007219471,20,2d,270000.0,no_additive,0.0,no_additive,0.0,95.0,5.0,1418.97795675242,3.1519756489210784,5.431363764158987
9.26292128414928,20,2d,270000.0,no_additive,0.0,no_additive,0.0,95.0,5.0,1304.67284932078,3.1155016246653267,5.431363764158987
23.8943757572424,20,2d,270000.0,no_additive,0.0,no_additive,0.0,95.0,5.0,1035.61318481665,3.01519757097939,5.431363764158987
45.6105476187202,20,2d,270000.0,no_additive,0.0,no_additive,0.0,95.0,5.0,827.814481092531,2.9179330193147655,5.431363764158987
71.3311040396958,20,2d,270000.0,no_additive,0.0,no_additive,0.0,95.0,5.0,714.666184634772,2.854103233375889,5.431363764158987
89.8129529574625,20,2d,270000.0,no_additive,0.0,no_additive,0.0,95.0,5.0,657.09621507636,2.817628965628827,5.431363764158987
119.845948195361,20,2d,270000.0,no_additive,0.0,no_additive,0.0,95.0,5.0,440.937325365999,2.644376863431385,5.431363764158987
-24.3124388169233,20,3d,500000.0,no_additive,0.0,no_additive,0.0,88.0,12.0,875.486147876827,2.9422492789765764,5.698970004336019
-2.13422258319576,20,3d,500000.0,no_additive,0.0,no_additive,0.0,88.0,12.0,680.497790171779,2.8328267192267003,5.698970004336019
15.8855819623212,20,3d,500000.0,no_additive,0.0,no_additive,0.0,88.0,12.0,507.185871846547,2.7051671473489476,5.698970004336019
37.9097834052989,20,3d,500000.0,no_additive,0.0,no_additive,0.0,88.0,12.0,347.563011222626,2.541033551215443,5.698970004336019
56.5456347758527,20,3d,500000.0,no_additive,0.0,no_additive,0.0,88.0,12.0,306.423642889738,2.486322271340506,5.698970004336019
74.7194541121196,20,3d,500000.0,no_additive,0.0,no_additive,0.0,88.0,12.0,279.774740488383,2.446808501572131,5.698970004336019
91.0450959593876,20,3d,500000.0,no_additive,0.0,no_additive,0.0,88.0,12.0,251.892784792351,2.4012157277611315,5.698970004336019
119.691945742574,20,3d,500000.0,no_additive,0.0,no_additive,0.0,88.0,12.0,155.413720689882,2.191489357816626,5.698970004336019
-24.4664412697103,20,4d,150000.0,no_additive,0.0,no_additive,0.0,95.0,5.0,755.821937516685,2.8784194930377005,5.176091259055681
9.41693607489918,20,4d,150000.0,no_additive,0.0,no_additive,0.0,95.0,5.0,709.682301808344,2.8510639748458866,5.176091259055681
33.2893150068757,20,4d,150000.0,no_additive,0.0,no_additive,0.0,95.0,5.0,571.266721159948,2.756838925202574,5.176091259055681
56.5456347758527,20,4d,150000.0,no_additive,0.0,no_additive,0.0,95.0,5.0,503.648616530664,2.7021276453276357,5.176091259055681
106.138619480656,20,4d,150000.0,no_additive,0.0,no_additive,0.0,95.0,5.0,347.563011222626,2.541033551215443,5.176091259055681
-40.0,21,1a,350000.0,no_additive,0.0,no_additive,0.0,3.0,97.0,3307.34,3.5194788433968403,5.544068044350276
-20.0,21,1a,350000.0,no_additive,0.0,no_additive,0.0,3.0,97.0,3285.93,3.5166583074442825,5.544068044350276
0.0,21,1a,350000.0,no_additive,0.0,no_additive,0.0,3.0,97.0,3243.12,3.510963018476749,5.544068044350276
20.0,21,1a,350000.0,no_additive,0.0,no_additive,0.0,3.0,97.0,3071.87,3.4874028326233826,5.544068044350276
40.0,21,1a,350000.0,no_additive,0.0,no_additive,0.0,3.0,97.0,2568.81,3.409731983206362,5.544068044350276
60.0,21,1a,350000.0,no_additive,0.0,no_additive,0.0,3.0,97.0,2065.75,3.315077761428482,5.544068044350276
80.0,21,1a,350000.0,no_additive,0.0,no_additive,0.0,3.0,97.0,1530.58,3.1848560341297287,5.544068044350276
100.0,21,1a,350000.0,no_additive,0.0,no_additive,0.0,3.0,97.0,1081.04,3.0338417637570867,5.544068044350276
-40.0,21,2a,350000.0,plasticizers_and_flexibility_enhancers,10.0,no_additive,0.0,3.0,97.0,3050.46,3.4843653345592958,5.544068044350276
-20.0,21,2a,350000.0,plasticizers_and_flexibility_enhancers,10.0,no_additive,0.0,3.0,97.0,2964.83,3.471999796459624,5.544068044350276
0.0,21,2a,350000.0,plasticizers_and_flexibility_enhancers,10.0,no_additive,0.0,3.0,97.0,2814.98,3.4494753136028202,5.544068044350276
20.0,21,2a,350000.0,plasticizers_and_flexibility_enhancers,10.0,no_additive,0.0,3.0,97.0,2579.51,3.4115372158442954,5.544068044350276
40.0,21,2a,350000.0,plasticizers_and_flexibility_enhancers,10.0,no_additive,0.0,3.0,97.0,2162.08,3.3348717594210675,5.544068044350276
60.0,21,2a,350000.0,plasticizers_and_flexibility_enhancers,10.0,no_additive,0.0,3.0,97.0,1691.13,3.2281769938263465,5.544068044350276
80.0,21,2a,350000.0,plasticizers_and_flexibility_enhancers,10.0,no_additive,0.0,3.0,97.0,1166.67,3.0669480304702175,5.544068044350276
100.0,21,2a,350000.0,plasticizers_and_flexibility_enhancers,10.0,no_additive,0.0,3.0,97.0,781.35,2.8928456164883785,5.544068044350276
-40.0,21,3a,350000.0,plasticizers_and_flexibility_enhancers,30.0,no_additive,0.0,3.0,97.0,2868.5,3.4576548542184598,5.544068044350276
-20.0,21,3a,350000.0,plasticizers_and_flexibility_enhancers,30.0,no_additive,0.0,3.0,97.0,2707.95,3.4326406412078754,5.544068044350276
0.0,21,3a,350000.0,plasticizers_and_flexibility_enhancers,30.0,no_additive,0.0,3.0,97.0,2440.37,3.3874556774764963,5.544068044350276
20.0,21,3a,350000.0,plasticizers_and_flexibility_enhancers,30.0,no_additive,0.0,3.0,97.0,2172.78,3.337015755026027,5.544068044350276
40.0,21,3a,350000.0,plasticizers_and_flexibility_enhancers,30.0,no_additive,0.0,3.0,97.0,1840.98,3.265049070450338,5.544068044350276
60.0,21,3a,350000.0,plasticizers_and_flexibility_enhancers,30.0,no_additive,0.0,3.0,97.0,1466.36,3.166240605243705,5.544068044350276
80.0,21,3a,350000.0,plasticizers_and_flexibility_enhancers,30.0,no_additive,0.0,3.0,97.0,974.01,2.9885634157313103,5.544068044350276
100.0,21,3a,350000.0,plasticizers_and_flexibility_enhancers,30.0,no_additive,0.0,3.0,97.0,642.2,2.8076703012304836,5.544068044350276
-40.0,21,4a,350000.0,plasticizers_and_flexibility_enhancers,50.0,no_additive,0.0,3.0,97.0,2707.95,3.4326406412078754,5.544068044350276
-20.0,21,4a,350000.0,plasticizers_and_flexibility_enhancers,50.0,no_additive,0.0,3.0,97.0,2504.59,3.3987366422547587,5.544068044350276
0.0,21,4a,350000.0,plasticizers_and_flexibility_enhancers,50.0,no_additive,0.0,3.0,97.0,2076.45,3.3173214779522615,5.544068044350276
20.0,21,4a,350000.0,plasticizers_and_flexibility_enhancers,50.0,no_additive,0.0,3.0,97.0,1755.35,3.2443637236016603,5.544068044350276
40.0,21,4a,350000.0,plasticizers_and_flexibility_enhancers,50.0,no_additive,0.0,3.0,97.0,1477.06,3.1693981372480766,5.544068044350276
60.0,21,4a,350000.0,plasticizers_and_flexibility_enhancers,50.0,no_additive,0.0,3.0,97.0,1188.07,3.0748420296334973,5.544068044350276
80.0,21,4a,350000.0,plasticizers_and_flexibility_enhancers,50.0,no_additive,0.0,3.0,97.0,856.27,2.9326107284866993,5.544068044350276
100.0,21,4a,350000.0,plasticizers_and_flexibility_enhancers,50.0,no_additive,0.0,3.0,97.0,545.87,2.7370892269447764,5.544068044350276
-40.0,21,5a,350000.0,no_additive,0.0,no_additive,0.0,0.0,100.0,3000.0,3.4771212547196626,5.544068044350276
-20.0,21,5a,350000.0,no_additive,0.0,no_additive,0.0,0.0,100.0,3000.0,3.4771212547196626,5.544068044350276
0.0,21,5a,350000.0,no_additive,0.0,no_additive,0.0,0.0,100.0,2964.29,3.4719206889290373,5.544068044350276
20.0,21,5a,350000.0,no_additive,0.0,no_additive,0.0,0.0,100.0,2797.62,3.4467887240547594,5.544068044350276
40.0,21,5a,350000.0,no_additive,0.0,no_additive,0.0,0.0,100.0,2380.95,3.3767502753074004,5.544068044350276
60.0,21,5a,350000.0,no_additive,0.0,no_additive,0.0,0.0,100.0,1964.29,3.293205605702588,5.544068044350276
80.0,21,5a,350000.0,no_additive,0.0,no_additive,0.0,0.0,100.0,1392.86,3.143907466543842,5.544068044350276
100.0,21,5a,350000.0,no_additive,0.0,no_additive,0.0,0.0,100.0,892.86,2.950783367069937,5.544068044350276
-40.0,21,6a,350000.0,plasticizers_and_flexibility_enhancers,10.0,no_additive,0.0,0.0,100.0,3702.38,3.568480991249319,5.544068044350276
-20.0,21,6a,350000.0,plasticizers_and_flexibility_enhancers,10.0,no_additive,0.0,0.0,100.0,3619.05,3.558594583266832,5.544068044350276
0.0,21,6a,350000.0,plasticizers_and_flexibility_enhancers,10.0,no_additive,0.0,0.0,100.0,3380.95,3.5290387481438636,5.544068044350276
20.0,21,6a,350000.0,plasticizers_and_flexibility_enhancers,10.0,no_additive,0.0,0.0,100.0,3095.24,3.4906943291669967,5.544068044350276
40.0,21,6a,350000.0,plasticizers_and_flexibility_enhancers,10.0,no_additive,0.0,0.0,100.0,2583.33,3.41217988740631,5.544068044350276
60.0,21,6a,350000.0,plasticizers_and_flexibility_enhancers,10.0,no_additive,0.0,0.0,100.0,2154.76,3.3333989049004087,5.544068044350276
80.0,21,6a,350000.0,plasticizers_and_flexibility_enhancers,10.0,no_additive,0.0,0.0,100.0,1511.9,3.1795230670352854,5.544068044350276
100.0,21,6a,350000.0,plasticizers_and_flexibility_enhancers,10.0,no_additive,0.0,0.0,100.0,1000.0,3.0,5.544068044350276
-40.0,21,7a,350000.0,plasticizers_and_flexibility_enhancers,30.0,no_additive,0.0,0.0,100.0,3130.95,3.495676132165787,5.544068044350276
-20.0,21,7a,350000.0,plasticizers_and_flexibility_enhancers,30.0,no_additive,0.0,0.0,100.0,2940.48,3.468418229846141,5.544068044350276
0.0,21,7a,350000.0,plasticizers_and_flexibility_enhancers,30.0,no_additive,0.0,0.0,100.0,2559.52,3.4081585274614556,5.544068044350276
20.0,21,7a,350000.0,plasticizers_and_flexibility_enhancers,30.0,no_additive,0.0,0.0,100.0,2333.33,3.367976164873463,5.544068044350276
40.0,21,7a,350000.0,plasticizers_and_flexibility_enhancers,30.0,no_additive,0.0,0.0,100.0,1952.38,3.290564350134798,5.544068044350276
60.0,21,7a,350000.0,plasticizers_and_flexibility_enhancers,30.0,no_additive,0.0,0.0,100.0,1619.05,3.209260260976222,5.544068044350276
80.0,21,7a,350000.0,plasticizers_and_flexibility_enhancers,30.0,no_additive,0.0,0.0,100.0,1130.95,3.0534434049218313,5.544068044350276
100.0,21,7a,350000.0,plasticizers_and_flexibility_enhancers,30.0,no_additive,0.0,0.0,100.0,738.1,2.868115205327217,5.544068044350276
-40.0,21,8a,350000.0,plasticizers_and_flexibility_enhancers,50.0,no_additive,0.0,0.0,100.0,2642.86,3.422074157896051,5.544068044350276
-20.0,21,8a,350000.0,plasticizers_and_flexibility_enhancers,50.0,no_additive,0.0,0.0,100.0,2440.48,3.3874752529164374,5.544068044350276
